RESAMPLE_RULE,SEQ_LEN,HORIZON,MAE,RMSE,MAPE
h,24,1,27.550314955629823,40.429676500769446,7.11969253258332
RESAMPLE_RULE,SEQ_LEN,HORIZON,MAE,RMSE,MAPE
d,7,1,855.9038434683576,1068.7631242387606,8.820960494824028
RESAMPLE_RULE,SEQ_LEN,HORIZON,MAE,RMSE,MAPE
h,24,6,55.99062292186926,68.84736410990122,14.64647718640344
RESAMPLE_RULE,SEQ_LEN,HORIZON,MAE,RMSE,MAPE
h,24,1,26.004081288127075,39.140429872652426,6.735632246393214
