date,consumo,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,daylight_duration,precipitation_sum,wind_speed_10m_max
2023-06-28 00:00:00+01:00,6142.75,3.0,26.424166,34.682503,20.182499,49807.375,0.0,30.78368
2023-06-29 00:00:00+01:00,5977.44,0.0,26.092913,34.432503,20.582499,49792.11,0.0,35.02561
2023-06-30 00:00:00+01:00,5803.38,1.0,24.505417,30.082499,20.3825,49774.656,0.0,40.60347
2023-07-01 00:00:00+01:00,5821.23,3.0,23.903336,29.4825,19.8825,49755.066,0.0,35.543507
2023-07-02 00:00:00+01:00,5854.64,2.0,24.655416,31.932499,19.082499,49733.38,0.0,29.427662
2023-07-03 00:00:00+01:00,5853.03,3.0,25.376251,32.232502,21.182499,49709.645,0.0,31.421213
2023-07-04 00:00:00+01:00,6057.11,3.0,25.44708,33.0825,20.8825,49683.9,0.0,31.63087
2023-07-05 00:00:00+01:00,6420.85,3.0,25.688745,34.682503,19.8825,49656.188,0.0,32.335934
2023-07-06 00:00:00+01:00,5964.34,3.0,24.749168,31.0325,20.682499,49626.56,0.0,33.151287
2023-07-07 00:00:00+01:00,7461.98,3.0,23.982498,29.0325,20.0325,49595.062,0.0,32.2034
2023-07-08 00:00:00+01:00,7537.1,3.0,23.87,29.2325,19.582499,49561.734,0.0,35.589054
2023-07-09 00:00:00+01:00,7476.31,2.0,24.40125,30.4825,20.1325,49526.637,0.0,36.088093
2023-07-10 00:00:00+01:00,7534.79,3.0,25.178331,32.682503,20.2325,49489.793,0.0,35.27449
2023-07-11 00:00:00+01:00,8233.21,3.0,25.640831,33.2825,20.582499,49451.273,0.0,38.175278
2023-07-12 00:00:00+01:00,7166.01,3.0,26.280416,35.0325,20.7325,49411.105,0.0,39.27961
2023-07-13 00:00:00+01:00,7930.84,3.0,28.494997,37.5825,22.682499,49369.344,0.0,40.24922
2023-07-14 00:00:00+01:00,7924.49,0.0,26.884584,35.1325,21.332499,49326.035,0.0,41.24161
2023-07-15 00:00:00+01:00,9139.44,3.0,24.486662,30.2325,20.082499,49281.223,0.0,38.681152
2023-07-16 00:00:00+01:00,8316.14,51.0,24.055414,28.582499,20.7325,49234.957,0.1,37.420956
2023-07-17 00:00:00+01:00,7991.91,3.0,24.117918,29.6325,19.9825,49187.215,0.0,31.667723
2023-07-18 00:00:00+01:00,9502.71,3.0,24.72625,31.5325,20.3825,49137.562,0.0,26.932714
2023-07-19 00:00:00+01:00,9303.18,3.0,24.640833,31.3825,19.9825,49085.98,0.0,32.91983
2023-07-20 00:00:00+01:00,9023.55,3.0,24.232498,29.2825,21.082499,49032.555,0.0,38.156605
2023-07-21 00:00:00+01:00,8509.93,2.0,23.809584,28.9825,20.2325,48977.355,0.0,42.82638
2023-07-22 00:00:00+01:00,8633.03,1.0,23.52625,28.682499,20.182499,48920.473,0.0,42.82638
2023-07-23 00:00:00+01:00,10158.88,3.0,23.501251,28.5325,19.7825,48861.965,0.0,38.183765
2023-07-24 00:00:00+01:00,7800.93,2.0,23.50125,29.082499,19.432499,48801.93,0.0,33.971867
2023-07-25 00:00:00+01:00,9192.96,1.0,23.532501,29.7325,18.8825,48740.43,0.0,32.489876
2023-07-26 00:00:00+01:00,12699.89,3.0,23.649168,29.6325,19.8825,48677.543,0.0,33.481934
2023-07-27 00:00:00+01:00,11232.84,3.0,22.955416,27.682499,18.932499,48613.344,0.0,38.540184
2023-07-28 00:00:00+01:00,9362.32,51.0,23.482496,28.432499,19.682499,48547.906,0.1,32.048088
2023-07-29 00:00:00+01:00,9889.79,3.0,23.728333,30.0325,19.4825,48481.305,0.0,35.864742
2023-07-30 00:00:00+01:00,9385.23,3.0,24.245003,30.9825,19.7825,48413.61,0.0,39.738846
2023-07-31 00:00:00+01:00,7773.71,1.0,24.609583,31.8825,19.6325,48344.887,0.0,39.04797
2023-08-01 00:00:00+01:00,11529.17,1.0,24.807497,31.8825,20.5325,48275.21,0.0,41.66679
2023-08-02 00:00:00+01:00,9465.5,3.0,24.153334,30.5325,20.332499,48204.65,0.0,40.377815
2023-08-03 00:00:00+01:00,9111.48,3.0,24.28875,30.182499,20.5325,48133.27,0.0,38.175278
2023-08-04 00:00:00+01:00,9369.78,3.0,24.128332,28.7825,20.9825,48061.133,0.0,34.353127
2023-08-05 00:00:00+01:00,10788.92,3.0,23.401253,27.432499,20.9825,47988.312,0.0,29.157776
2023-08-06 00:00:00+01:00,9103.16,3.0,23.830414,27.6325,21.2325,47914.777,0.0,21.749483
2023-08-07 00:00:00+01:00,9068.65,3.0,23.894999,28.0325,21.332499,47839.953,0.0,26.089447
2023-08-08 00:00:00+01:00,11983.27,3.0,23.792915,29.332499,19.4825,47763.78,0.0,30.147717
2023-08-09 00:00:00+01:00,9702.67,3.0,24.153334,30.2825,19.8825,47686.35,0.0,36.317204
2023-08-10 00:00:00+01:00,12324.25,3.0,28.40125,40.982502,20.682499,47607.75,0.0,35.97299
2023-08-11 00:00:00+01:00,9483.97,3.0,33.245,44.8825,25.9825,47528.047,0.0,35.320385
2023-08-12 00:00:00+01:00,9017.08,3.0,35.322083,46.8325,27.1325,47447.32,0.0,34.10133
2023-08-13 00:00:00+01:00,13021.86,3.0,32.19917,41.932503,24.3825,47365.645,0.0,30.068083
2023-08-14 00:00:00+01:00,9761.61,3.0,27.686666,36.732502,22.2825,47283.1,0.0,33.81126
2023-08-15 00:00:00+01:00,11656.91,1.0,26.036665,35.232502,21.1325,47199.766,0.0,37.517803
2023-08-16 00:00:00+01:00,12839.32,3.0,25.017914,32.5325,19.6325,47115.7,0.0,38.236336
2023-08-17 00:00:00+01:00,12422.48,3.0,25.215828,34.182503,20.6325,47030.984,0.0,35.97299
2023-08-18 00:00:00+01:00,8024.38,2.0,26.209585,35.8325,20.6325,46945.688,0.0,38.047756
2023-08-19 00:00:00+01:00,10625.11,3.0,26.730417,33.482502,22.432499,46859.863,0.0,24.57511
2023-08-20 00:00:00+01:00,8730.23,53.0,26.72625,32.1325,23.682499,46773.605,0.5,31.52005
2023-08-21 00:00:00+01:00,9102.9,3.0,26.5325,33.1325,23.5325,46686.965,0.0,46.399517
2023-08-22 00:00:00+01:00,11062.14,2.0,27.305412,36.3825,21.4825,46600.01,0.0,33.151287
2023-08-23 00:00:00+01:00,10696.2,3.0,26.257498,35.0325,20.4825,46512.805,0.0,27.952787
2023-08-24 00:00:00+01:00,10383.81,3.0,25.847084,32.982502,20.432499,46425.41,0.0,21.461555
2023-08-25 00:00:00+01:00,12886.86,3.0,26.167913,32.482502,23.2825,46337.895,0.0,26.437336
2023-08-26 00:00:00+01:00,13559.41,3.0,28.255415,35.182503,23.6325,46250.22,0.0,33.841915
2023-08-27 00:00:00+01:00,11201.19,3.0,25.342918,31.2825,21.5325,46161.773,0.0,41.21646
2023-08-28 00:00:00+01:00,9624.03,0.0,23.559584,28.7825,19.6325,46072.5,0.0,33.971867
2023-08-29 00:00:00+01:00,13548.57,0.0,23.867914,30.3825,19.432499,45982.45,0.0,30.855171
2023-08-30 00:00:00+01:00,12890.88,51.0,23.894999,29.4825,20.7325,45891.71,0.2,29.519999
2023-08-31 00:00:00+01:00,15015.34,3.0,24.024168,31.082499,20.1325,45800.336,0.0,27.897097
2023-09-01 00:00:00+01:00,12323.08,3.0,23.399164,30.5325,18.8825,45708.402,0.0,30.36403
2023-09-02 00:00:00+01:00,14850.39,3.0,23.609583,29.182499,19.832499,45615.96,0.0,28.802248
2023-09-03 00:00:00+01:00,13375.82,51.0,23.036665,27.6325,19.182499,45523.086,0.1,23.977188
2023-09-04 00:00:00+01:00,11360.83,2.0,23.165833,28.2325,18.6325,45429.84,0.0,22.415602
2023-09-05 00:00:00+01:00,15259.55,3.0,23.65125,30.7825,18.4825,45336.28,0.0,30.955812
2023-09-06 00:00:00+01:00,15459.4,3.0,25.655416,35.3325,19.582499,45242.47,0.0,32.68871
2023-09-07 00:00:00+01:00,14339.83,3.0,26.909582,34.982502,21.832499,45148.465,0.0,29.162226
2023-09-08 00:00:00+01:00,15347.4,1.0,25.8075,32.8825,20.682499,45054.336,0.0,27.419146
2023-09-09 00:00:00+01:00,9560.61,3.0,25.255417,31.4825,20.682499,44960.133,0.0,27.897097
2023-09-10 00:00:00+01:00,9435.04,1.0,24.642916,30.682499,19.932499,44865.92,0.0,27.595825
2023-09-11 00:00:00+01:00,9049.77,3.0,24.580416,31.3825,20.1325,44771.754,0.0,30.633865
2023-09-12 00:00:00+01:00,13996.81,3.0,24.345,30.2325,20.1325,44677.688,0.0,29.830078
2023-09-13 00:00:00+01:00,11756.03,2.0,24.026253,29.7825,19.9825,44583.78,0.0,30.77105
2023-09-14 00:00:00+01:00,10565.55,3.0,23.795,29.4825,19.2325,44490.098,0.0,28.835976
2023-09-15 00:00:00+01:00,11523.98,1.0,23.58875,29.582499,18.682499,44396.594,0.0,28.820242
2023-09-16 00:00:00+01:00,12178.0,2.0,23.305414,29.082499,18.582499,44302.637,0.0,25.068514
2023-09-17 00:00:00+01:00,10850.19,0.0,24.311666,31.332499,19.2325,44208.16,0.0,33.973778
2023-09-18 00:00:00+01:00,8912.44,1.0,23.8075,29.432499,19.9825,44113.23,0.0,32.789658
2023-09-19 00:00:00+01:00,13409.87,3.0,23.215836,28.6325,19.682499,44017.906,0.0,31.311722
2023-09-20 00:00:00+01:00,10388.07,2.0,23.153336,28.9825,18.4825,43922.25,0.0,28.185955
2023-09-21 00:00:00+01:00,10028.01,0.0,22.878336,28.9825,18.182499,43826.316,0.0,28.901073
2023-09-22 00:00:00+01:00,9917.56,51.0,23.1075,28.7325,18.582499,43730.18,0.2,32.219494
2023-09-23 00:00:00+01:00,10184.63,3.0,23.640833,28.182499,20.2825,43633.89,0.0,27.288855
2023-09-24 00:00:00+01:00,10318.31,1.0,22.488749,29.1325,17.332499,43537.51,0.0,28.835976
2023-09-25 00:00:00+01:00,8344.98,3.0,22.680414,28.582499,17.7825,43441.098,0.0,27.381308
2023-09-26 00:00:00+01:00,9127.12,3.0,23.17,29.4825,18.582499,43344.723,0.0,28.174456
2023-09-27 00:00:00+01:00,9365.86,3.0,23.211664,28.682499,19.6325,43248.438,0.0,32.44996
2023-09-28 00:00:00+01:00,8621.33,3.0,23.767914,28.7325,20.2825,43152.297,0.0,28.079998
2023-09-29 00:00:00+01:00,6807.73,51.0,24.238752,30.432499,20.7325,43056.375,0.1,19.137648
2023-09-30 00:00:00+01:00,7924.59,3.0,26.5325,38.5325,19.432499,42960.723,0.0,25.44566
2023-10-01 00:00:00+01:00,10623.7,3.0,28.242914,37.8825,21.582499,42865.402,0.0,26.727423
2023-10-02 00:00:00+01:00,11895.97,0.0,29.394999,40.732502,22.182499,42770.48,0.0,32.2396
2023-10-03 00:00:00+01:00,12194.31,3.0,31.75958,40.482502,26.082499,42676.01,0.0,33.190357
2023-10-04 00:00:00+01:00,11633.57,3.0,31.422083,39.982502,25.5325,42582.06,0.0,31.037344
2023-10-05 00:00:00+01:00,11453.17,3.0,30.378334,38.3825,23.582499,42488.586,0.0,27.381308
2023-10-06 00:00:00+01:00,8789.99,3.0,30.949165,38.0825,24.082499,42394.914,0.0,29.714724
2023-10-07 00:00:00+01:00,11300.84,3.0,32.24708,38.432503,25.7325,42300.965,0.0,36.50052
2023-10-08 00:00:00+01:00,9041.48,2.0,32.909588,39.8325,27.332499,42206.8,0.0,35.74167
2023-10-09 00:00:00+01:00,10749.68,3.0,32.053333,38.5825,26.3825,42112.496,0.0,36.575005
2023-10-10 00:00:00+01:00,13329.43,0.0,30.049166,37.7825,22.832499,42018.12,0.0,27.416782
2023-10-11 00:00:00+01:00,14802.17,0.0,27.522081,34.982502,21.5325,41923.746,0.0,26.867676
2023-10-12 00:00:00+01:00,14230.43,2.0,27.215834,36.7825,19.432499,41829.43,0.0,23.441502
2023-10-13 00:00:00+01:00,13160.16,3.0,29.774162,37.0825,23.582499,41735.254,0.0,27.231804
2023-10-14 00:00:00+01:00,10424.09,1.0,30.097084,37.8325,23.832499,41641.29,0.0,31.06239
2023-10-15 00:00:00+01:00,12086.55,3.0,27.817915,34.6325,22.5325,41547.598,0.0,28.883131
2023-10-16 00:00:00+01:00,11611.039999999999,3.0,25.28875,31.4825,21.6325,41454.266,0.0,24.858253
2023-10-17 00:00:00+01:00,13167.64,3.0,26.303337,33.6325,19.9825,41361.355,0.0,22.26477
2023-10-18 00:00:00+01:00,11033.37,3.0,24.795,31.832499,20.332499,41268.945,0.0,26.33911
2023-10-19 00:00:00+01:00,10434.62,3.0,22.526247,27.5325,19.682499,41177.11,0.0,23.510508
2023-10-20 00:00:00+01:00,10556.99,53.0,22.588747,26.5325,20.1325,41085.92,1.0,24.442913
2023-10-21 00:00:00+01:00,11272.22,2.0,21.795,27.4825,17.832499,40995.465,0.0,21.67487
2023-10-22 00:00:00+01:00,10188.56,51.0,22.628334,26.4825,19.932499,40905.812,0.70000005,26.999998
2023-10-23 00:00:00+01:00,12630.46,3.0,22.142916,26.7825,18.432499,40817.05,0.0,25.323128
2023-10-24 00:00:00+01:00,10415.41,3.0,21.417915,27.082499,16.8825,40729.258,0.0,27.009598
2023-10-25 00:00:00+01:00,12625.49,0.0,20.967915,26.932499,15.6825,40642.4,0.0,30.282827
2023-10-26 00:00:00+01:00,10927.96,3.0,22.015831,28.082499,17.2825,40555.727,0.0,28.291512
2023-10-27 00:00:00+01:00,7988.65,3.0,22.149164,28.682499,17.0325,40469.164,0.0,30.009838
2023-10-28 00:00:00+01:00,12109.68,51.0,22.21375,28.1325,17.932499,40382.785,0.1,27.466372
2023-10-29 00:00:00+01:00,13433.07,3.0,20.972082,28.082499,15.4325,40296.684,0.0,16.179987
2023-10-30 00:00:00+01:00,8225.03,2.0,22.309584,31.2325,15.9325,40210.93,0.0,17.873556
2023-10-31 00:00:00+01:00,12566.66,3.0,22.028334,28.7825,17.6325,40125.61,0.0,19.376562
2023-11-01 00:00:00+01:00,10262.11,3.0,22.761665,29.2825,18.5325,40040.81,0.0,21.485697
2023-11-02 00:00:00+01:00,10226.83,3.0,22.678335,28.082499,20.082499,39956.61,0.0,33.532215
2023-11-03 00:00:00+01:00,8112.3,3.0,21.503332,26.432499,17.832499,39873.1,0.0,32.335934
2023-11-04 00:00:00+01:00,10511.2,3.0,21.661667,25.5325,18.832499,39790.375,0.0,29.888672
2023-11-05 00:00:00+01:00,9252.72,3.0,21.309584,25.932499,17.3825,39708.52,0.0,27.684914
2023-11-06 00:00:00+01:00,8772.93,3.0,21.103333,25.082499,18.2825,39627.625,0.0,38.592266
2023-11-07 00:00:00+01:00,9427.16,3.0,20.136667,23.7825,18.182499,39547.78,0.0,44.269753
2023-11-08 00:00:00+01:00,10905.27,1.0,19.9325,25.0325,16.832499,39469.086,0.0,36.860905
2023-11-09 00:00:00+01:00,11033.55,3.0,20.617918,27.6325,16.832499,39391.633,0.0,29.379177
2023-11-10 00:00:00+01:00,11751.45,0.0,20.492918,27.2825,16.7325,39315.52,0.0,32.90014
2023-11-11 00:00:00+01:00,9891.77,3.0,21.655416,29.0325,17.682499,39240.85,0.0,26.739542
2023-11-12 00:00:00+01:00,13786.65,3.0,21.905418,31.1325,15.632501,39167.72,0.0,21.746502
2023-11-13 00:00:00+01:00,11964.82,3.0,24.459581,34.482502,17.0325,39096.23,0.0,19.881649
2023-11-14 00:00:00+01:00,11850.36,3.0,26.311666,35.432503,20.5325,39026.367,0.0,22.26477
2023-11-15 00:00:00+01:00,12557.66,3.0,25.85333,33.932503,19.5325,38957.414,0.0,25.925
2023-11-16 00:00:00+01:00,12277.44,0.0,22.81375,30.682499,16.832499,38889.29,0.0,21.638964
2023-11-17 00:00:00+01:00,11139.24,0.0,22.113752,32.182503,15.6825,38822.074,0.0,23.710857
2023-11-18 00:00:00+01:00,10410.38,0.0,22.3825,31.582499,15.4825,38755.85,0.0,20.633371
2023-11-19 00:00:00+01:00,12582.35,0.0,21.957502,30.182499,16.2825,38690.7,0.0,21.915691
2023-11-20 00:00:00+01:00,11280.62,3.0,22.205416,30.8825,16.3825,38626.707,0.0,24.962307
2023-11-21 00:00:00+01:00,11475.48,3.0,22.85333,29.932499,17.7325,38563.953,0.0,22.17144
2023-11-22 00:00:00+01:00,12381.32,3.0,19.465834,24.182499,15.882501,38502.527,0.0,26.7565
2023-11-23 00:00:00+01:00,11853.35,2.0,19.076248,24.0325,16.0325,38442.516,0.0,29.381382
2023-11-24 00:00:00+01:00,12029.86,0.0,17.96583,23.582499,14.0825,38384.004,0.0,26.220753
2023-11-25 00:00:00+01:00,11869.04,3.0,17.6825,23.082499,13.3325,38327.082,0.0,21.599998
2023-11-26 00:00:00+01:00,11472.77,3.0,16.880419,22.3825,12.2325,38271.844,0.0,23.051247
2023-11-27 00:00:00+01:00,12104.32,3.0,17.695002,24.582499,12.5825,38218.375,0.0,19.416653
2023-11-28 00:00:00+01:00,12393.98,3.0,17.749166,24.5325,11.9825,38166.77,0.0,20.907913
2023-11-29 00:00:00+01:00,13394.35,3.0,16.545,21.932499,12.4325,38117.11,0.0,13.608762
2023-11-30 00:00:00+01:00,12027.74,3.0,18.159586,27.4825,12.0825,38069.5,0.0,30.652895
2023-12-01 00:00:00+01:00,12321.43,51.0,19.474169,22.7325,17.2325,38024.027,0.90000004,39.047966
2023-12-02 00:00:00+01:00,12369.06,3.0,19.690834,24.5325,17.182499,37980.785,0.0,24.798225
2023-12-03 00:00:00+01:00,11202.08,0.0,17.4325,22.3825,13.2825,37939.87,0.0,22.493519
2023-12-04 00:00:00+01:00,12950.63,3.0,16.917917,23.432499,12.8325,37901.29,0.0,15.077082
2023-12-05 00:00:00+01:00,9951.26,3.0,18.236666,22.8825,14.3325,37864.594,0.0,16.93531
2023-12-06 00:00:00+01:00,13561.69,3.0,19.172085,24.6325,14.1825,37829.7,0.0,20.00512
2023-12-07 00:00:00+01:00,13761.9,3.0,18.413748,22.2325,15.9325,37796.668,0.0,23.263912
2023-12-08 00:00:00+01:00,11666.11,3.0,18.905418,24.2325,15.5325,37765.52,0.0,28.017622
2023-12-09 00:00:00+01:00,12732.39,3.0,18.409582,25.7825,14.4325,37736.305,0.0,17.072504
2023-12-10 00:00:00+01:00,11150.08,3.0,20.682499,28.832499,14.632501,37709.06,0.0,21.370783
2023-12-11 00:00:00+01:00,9795.39,3.0,21.08875,26.682499,16.2325,37683.82,0.0,32.19938
2023-12-12 00:00:00+01:00,13547.85,1.0,19.861668,27.432499,14.5325,37660.625,0.0,24.464113
2023-12-13 00:00:00+01:00,12954.76,0.0,20.176249,27.2825,14.8325,37639.516,0.0,24.216522
2023-12-14 00:00:00+01:00,11117.2,0.0,18.417917,23.082499,15.382501,37620.52,0.0,27.598173
2023-12-15 00:00:00+01:00,10010.49,0.0,18.313753,26.8825,12.0825,37603.684,0.0,18.0
2023-12-16 00:00:00+01:00,10015.83,3.0,18.742918,22.7825,15.382501,37589.043,0.0,39.18712
2023-12-17 00:00:00+01:00,9681.58,0.0,16.653334,21.182499,13.2325,37576.625,0.0,35.71265
2023-12-18 00:00:00+01:00,9415.53,0.0,15.257501,21.2325,10.7325,37566.473,0.0,27.852928
2023-12-19 00:00:00+01:00,11461.24,0.0,14.728333,21.082499,8.9825,37558.61,0.0,20.608229
2023-12-20 00:00:00+01:00,9625.08,0.0,15.286668,20.682499,10.8325,37553.08,0.0,21.794127
2023-12-21 00:00:00+01:00,9822.34,3.0,15.830415,20.682499,11.6825,37549.91,0.0,26.089447
2023-12-22 00:00:00+01:00,10076.6,3.0,15.509583,21.582499,10.9325,37549.13,0.0,16.363178
2023-12-23 00:00:00+01:00,11602.88,0.0,15.5325,22.7325,9.882501,37550.766,0.0,19.878391
2023-12-24 00:00:00+01:00,11331.6,0.0,16.311668,24.432499,10.2825,37554.855,0.0,19.296135
2023-12-25 00:00:00+01:00,10284.95,0.0,17.174166,25.082499,11.632501,37561.434,0.0,21.96295
2023-12-26 00:00:00+01:00,11772.72,0.0,17.02,25.832499,9.9825,37570.47,0.0,23.469128
2023-12-27 00:00:00+01:00,9902.71,3.0,17.986666,25.432499,12.2825,37581.918,0.0,22.065973
2023-12-28 00:00:00+01:00,11476.05,3.0,17.25125,25.682499,11.0825,37595.74,0.0,21.261345
2023-12-29 00:00:00+01:00,10681.84,3.0,18.0325,26.2825,12.1825,37611.895,0.0,24.408424
2023-12-30 00:00:00+01:00,10244.31,0.0,17.047083,25.082499,10.4825,37630.332,0.0,18.626305
2023-12-31 00:00:00+01:00,9752.93,3.0,16.980415,25.8825,10.2325,37651.02,0.0,15.463246
2024-01-01 00:00:00+01:00,10108.57,3.0,17.649168,25.932499,11.1825,37673.902,0.0,17.313717
2024-01-02 00:00:00+01:00,8299.98,0.0,18.005417,26.0325,11.9325,37698.94,0.0,15.03835
2024-01-03 00:00:00+01:00,7953.08,0.0,19.159582,27.832499,13.6825,37726.09,0.0,20.421871
2024-01-04 00:00:00+01:00,10775.5,2.0,18.515833,26.0325,12.4325,37755.3,0.0,16.135872
2024-01-05 00:00:00+01:00,11759.42,3.0,17.76375,23.5325,13.5325,37786.527,0.0,22.065973
2024-01-06 00:00:00+01:00,12482.37,3.0,17.361666,22.582499,13.5325,37819.727,0.0,23.803596
2024-01-07 00:00:00+01:00,9701.74,3.0,15.678333,21.932499,10.4325,37854.848,0.0,17.654688
2024-01-08 00:00:00+01:00,11182.75,3.0,16.124166,23.082499,11.7825,37891.844,0.0,21.096123
2024-01-09 00:00:00+01:00,11102.99,3.0,17.434584,25.432499,11.382501,37930.67,0.0,20.898613
2024-01-10 00:00:00+01:00,9820.39,1.0,17.647083,25.2825,11.6825,37971.28,0.0,19.61587
2024-01-11 00:00:00+01:00,7736.31,3.0,19.142918,29.5325,12.4825,38013.62,0.0,20.87379
2024-01-12 00:00:00+01:00,8411.22,0.0,21.515833,31.182499,15.7825,38057.65,0.0,30.703587
2024-01-13 00:00:00+01:00,10205.01,3.0,22.272085,30.432499,16.432499,38103.402,0.0,31.361351
2024-01-14 00:00:00+01:00,8718.64,3.0,21.540833,28.8825,16.7825,38151.387,0.0,26.787966
2024-01-15 00:00:00+01:00,8550.83,3.0,21.265835,28.7825,15.4825,38201.625,0.0,22.392464
2024-01-16 00:00:00+01:00,10031.79,3.0,23.628334,28.6325,20.2825,38254.023,0.0,31.557032
2024-01-17 00:00:00+01:00,10413.02,3.0,19.222082,25.582499,14.2825,38308.477,0.0,15.315873
2024-01-18 00:00:00+01:00,9668.02,3.0,17.749166,24.182499,13.632501,38364.89,0.0,18.391737
2024-01-19 00:00:00+01:00,8746.84,3.0,18.817915,22.2825,16.182499,38423.168,0.0,29.522196
2024-01-20 00:00:00+01:00,10888.23,3.0,17.413752,22.6325,13.8325,38483.215,0.0,30.45566
2024-01-21 00:00:00+01:00,8717.1,0.0,17.20542,22.0325,13.2825,38544.938,0.0,33.71338
2024-01-22 00:00:00+01:00,8217.73,3.0,18.303333,27.7825,12.3325,38608.24,0.0,24.766848
2024-01-23 00:00:00+01:00,10089.21,3.0,19.659584,24.1325,15.4325,38673.027,0.0,37.24043
2024-01-24 00:00:00+01:00,10053.34,3.0,18.195002,22.832499,13.5825,38739.21,0.0,32.489876
2024-01-25 00:00:00+01:00,9087.25,3.0,19.890835,25.932499,14.7325,38806.703,0.0,31.154043
2024-01-26 00:00:00+01:00,7820.19,0.0,20.672081,26.682499,15.1825,38875.41,0.0,30.10685
2024-01-27 00:00:00+01:00,11680.4,0.0,20.142918,27.932499,13.6825,38945.246,0.0,23.838959
2024-01-28 00:00:00+01:00,11424.63,0.0,19.736668,27.582499,13.0325,39016.117,0.0,20.172853
2024-01-29 00:00:00+01:00,7772.63,0.0,19.397083,28.1325,12.4825,39087.953,0.0,19.35314
2024-01-30 00:00:00+01:00,10079.98,3.0,19.882504,27.432499,13.2325,39160.65,0.0,19.35314
2024-01-31 00:00:00+01:00,8748.49,2.0,20.855417,27.3825,15.5825,39234.14,0.0,31.863558
2024-02-01 00:00:00+01:00,9369.77,3.0,20.236668,25.932499,15.132501,39308.336,0.0,31.956968
2024-02-02 00:00:00+01:00,9948.44,1.0,19.184584,26.082499,13.3325,39383.273,0.0,26.427528
2024-02-03 00:00:00+01:00,10050.89,3.0,18.603334,24.8825,12.5325,39459.703,0.0,24.735432
2024-02-04 00:00:00+01:00,7775.21,3.0,19.034582,25.932499,13.1825,39537.688,0.0,32.86861
2024-02-05 00:00:00+01:00,8563.23,3.0,19.26167,24.932499,14.132501,39617.117,0.0,32.84494
2024-02-06 00:00:00+01:00,10664.3,3.0,19.628336,26.832499,14.3325,39697.906,0.0,27.729347
2024-02-07 00:00:00+01:00,10137.47,3.0,19.628336,27.7325,13.3325,39779.938,0.0,22.039528
2024-02-08 00:00:00+01:00,10886.8,3.0,19.174166,28.6325,11.882501,39863.13,0.0,17.884428
2024-02-09 00:00:00+01:00,9186.37,3.0,19.486666,27.4825,12.9325,39947.38,0.0,29.869154
2024-02-10 00:00:00+01:00,10635.69,51.0,20.311666,23.582499,17.6325,40032.594,0.2,24.72495
2024-02-11 00:00:00+01:00,9974.04,3.0,18.46375,24.582499,13.8325,40118.68,0.0,29.548521
2024-02-12 00:00:00+01:00,8665.57,3.0,20.217918,27.4825,15.632501,40205.543,0.0,26.208397
2024-02-13 00:00:00+01:00,10213.84,3.0,23.703333,33.982502,15.882501,40293.1,0.0,30.633865
2024-02-14 00:00:00+01:00,10697.13,3.0,23.980415,29.582499,18.5325,40381.254,0.0,21.518847
2024-02-15 00:00:00+01:00,9876.17,3.0,19.861666,26.0325,15.7325,40469.934,0.0,30.861471
2024-02-16 00:00:00+01:00,11630.48,3.0,19.363749,24.932499,16.182499,40559.04,0.0,34.936695
2024-02-17 00:00:00+01:00,11101.0,1.0,18.8075,25.5325,14.9825,40648.484,0.0,34.322937
2024-02-18 00:00:00+01:00,9799.3,0.0,22.378328,30.432499,15.7325,40738.195,0.0,41.899426
2024-02-19 00:00:00+01:00,7622.16,0.0,22.099167,28.0325,16.8825,40828.082,0.0,33.033802
2024-02-20 00:00:00+01:00,10019.46,0.0,19.89292,26.6325,15.5825,40918.07,0.0,27.74103
2024-02-21 00:00:00+01:00,10539.95,3.0,19.961668,29.7825,14.4825,41008.08,0.0,28.58545
2024-02-22 00:00:00+01:00,9596.22,0.0,19.567919,27.2825,13.1825,41098.14,0.0,27.248455
2024-02-23 00:00:00+01:00,8007.68,51.0,18.595,23.6325,14.5825,41189.027,0.1,38.90666
2024-02-24 00:00:00+01:00,10037.01,3.0,18.54083,22.1325,16.432499,41280.812,0.0,46.790306
2024-02-25 00:00:00+01:00,9735.96,1.0,18.60542,24.932499,15.2325,41373.42,0.0,43.22699
2024-02-26 00:00:00+01:00,8450.48,3.0,18.101254,23.682499,14.4825,41466.78,0.0,34.62369
2024-02-27 00:00:00+01:00,9862.95,3.0,17.619999,21.682499,15.4325,41560.8,0.0,43.78701
2024-02-28 00:00:00+01:00,10539.28,1.0,17.909584,24.932499,14.0825,41655.406,0.0,41.26046
2024-02-29 00:00:00+01:00,10549.0,3.0,17.519999,22.4825,13.5325,41750.535,0.0,32.696644
2024-03-01 00:00:00+01:00,11542.09,3.0,17.320002,21.4825,13.9325,41846.1,0.0,28.30983
2024-03-02 00:00:00+01:00,12191.5,3.0,17.297083,22.2825,14.1825,41942.023,0.0,34.207577
2024-03-03 00:00:00+01:00,9928.32,3.0,17.205416,21.932499,13.2325,42038.242,0.0,36.10963
2024-03-04 00:00:00+01:00,8359.52,3.0,17.705416,23.082499,13.882501,42134.684,0.0,34.171566
2024-03-05 00:00:00+01:00,9825.4,2.0,17.890835,23.5325,14.2325,42231.27,0.0,31.311722
2024-03-06 00:00:00+01:00,8871.34,3.0,17.911665,23.932499,14.5825,42327.93,0.0,26.82906
